	70.43010096396169	20.7526877618605
	69.29774584294213	27.81425911672742
	68.86779591600575	34.047207793314655
	70.58761530559732	37.70100665044174
	74.8871736204993	40.06522075916304
	82.41142527388533	38.990581560171805
	94.66518516910972	34.26213366537773
	100.46959775105809	33.18749446638651
	103.04933667636845	38.13085839456792
	101.97443233625846	44.14888119909208
	95.3101199004373	47.80267021754342
	85.63609893052332	52.316182401598645
	82.1964404694941	58.764056950248964
	84.34622946786813	64.56714404403425
	89.7206724410341	66.7164421193682
	91.22552670808048	72.08966763035154
	90.58059197675287	76.17331823160484
	85.8510640530685	80.9017661263989
	79.61670154418368	80.9017661263989
	74.67220849795413	78.75246805106495
 	69.94268057426972	74.45389157774856
	65.42813745497654	73.80910412288354
	61.9884789939473	76.17331823160481
	59.83870967741936	112.92620315891165
	54.894196949343694	115.29043694498444
	50.594638634441736	112.49635141478548
	48.87481924485016	107.7679035199914
	51.02458856137815	98.09609169701592
	52.95939275536094	76.17331823160482
	49.51975397617778	71.65980604754961
	41.99550232279178	68.6508044839633
	32.32148135287774	70.58516684855839
	14.478293680096186	77.46289314133489
	11.898554754785778	75.09867903261362
	12.758474290504594	67.79108131835942
	24.15231465001017	63.707430717106135
	37.480959203498514	56.399842841527686
	37.69594400788975	49.95196829287737
	34.901220278188134	43.50409374422705
	20.712656188980958	34.047207793314655
	20.927640993372165	28.24412069952937
	27.59197311103938	26.309758334934273
	41.99550232279174	38.34579410530678
	47.154980173412525	39.85029488709995
	52.099492901488134	36.841283484837874
	55.754116485062525	31.253132101791437
	57.68892067904534	27.599333244664336
	60.26865960435572	17.92752142168886
	66.71800691763173	17.497659838886918
