	40.43010096396169	27.84946195540889
	43.93030651677453	34.69199524817968
	48.22988451352255	40.92494392476692
	52.95939275536091	44.14888119909209
	60.053674799964526	44.36380707115515
	64.56821791925773	41.78465725169504
	64.99818752804015	31.89791955665646
	67.14795684456809	23.730608515474138
	71.23255003692492	20.72159711321207
	72.52241949958008	12.769221782768582
	76.1770430831545	7.825848015911433
	83.0563600052129	9.330358636380346
	83.70129473654049	16.208084929156854
	80.26163627551131	23.730608515474145
	75.96207796060932	30.178483064124464
	73.1673542309077	38.130858394567944
	74.24223888917169	45.008594526020204
	71.66249996386134	50.5967557477424
	66.28805699069537	52.96096985646367
	74.02727376662656	53.82069302206756
	79.83168634857495	54.895332221058766
	87.7858682470513	56.61476871359078
	99.17972828840294	55.96998125872575
	104.33920613902373	56.61476871359078
	106.48897545555165	61.128280897646015
	104.9841408703513	65.2119314988993
	98.31980875268411	65.42686720963815
	76.39202788754571	66.07165466450317
	72.73740430397132	68.86573035602638
	69.9426805742697	72.30459350241463
	71.23255003692489	77.46289314133489
	79.83168634857495	89.06906732890548
	85.6360989305233	95.9468132990335
	93.59028082899965	105.40368941127011
	94.45020036471848	112.71128712552434
	89.93565724542526	115.29043694498444
	85.20612932174089	111.42171221579429
	80.26163627551128	103.46932704667503
	65.64312225936771	85.41527831045414
	61.12857914007455	83.69584181792212
	54.24926221801613	83.05105436305709
	51.239573365769324	92.93779205809565
	48.44484963606771	100.8901772272149
	41.35056759146414	110.34705333945155
	35.76113981390694	110.13213730606421
	33.82633561992418	105.40368941127014
	35.54615500951576	98.95581486261983
	47.79991490474015	80.25697867153389
	48.014899709131356	72.73445508521658
	44.14529132116576	68.8657303560264
	15.123228411423788	69.7254436829545
	12.328504681722166	73.3792425400816
	9.748765756411785	69.51051781089143
	10.608685292130602	63.0626432622411
	17.487982532342954	58.54913107818589
	39.84573300626377	58.54913107818589
	44.14529132116573	51.88633065747248
	42.42547193157415	48.017605928282286
	29.956727231958553	31.89791955665647
	30.81664676767737	26.30975833493428
	36.83602447217092	24.590321842402275
